TimeInterval,Function,HitCount,Percentage,Time(ms),Time/Hit
5,`b2ParticleSystem::UpdateBodyContacts'::`2'::UpdateBodyContactsCallback::ReportFixtureAndParticle,1,0.0005,0.0997,0.0997
5,fgPlatformGlutGet,1,0.0005,0.0584,0.0584
5,b2Vec2::Length,1,0.0005,0.094,0.094
5,ILT+17130(?b2MaxYA?AUb2Vec2AEBU1,1,0.0005,0.0907,0.0907
5,cgetws,1,0.0005,0.0614,0.0614
5,b2ParticleSystem::LimitVelocity,1,0.0005,0.0337,0.0337
5,ILT+1510(??$_Debug_lt_predAEAU?$lessXstdAEAUProxyb2ParticleSystemAEAU34$0AstdYA_NAEAU?$lessX,1,0.0005,0.092,0.092
5,strcmp,1,0.0005,0.0891,0.0891
5,ZwWaitForSingleObject,1,0.0005,0.1298,0.1298
5,NtUserReleaseDC,1,0.0005,0.1124,0.1124
5,std::_Sort_unchecked<b2ParticleSystem::Proxy *std::less<void> >,1,0.0005,0.1549,0.1549
5,ILT+16680(_RTC_CheckStackVars),1,0.0005,0.1194,0.1194
5,b2EdgeShape::RayCast,1,0.0005,0.0682,0.0682
5,NtUserGetMessage,1,0.0005,0.0877,0.0877
5,ILT+14610(??A?$b2GrowableBufferUb2ParticleContactQEAAAEAUb2ParticleContactHZ),1,0.0005,0.094,0.094
5,b2ChainShape::GetChildEdge,1,0.0005,0.0346,0.0346
5,LdrLoadDll,1,0.0005,0.1136,0.1136
5,std::move<b2ParticleSystem::Proxy &>,1,0.0005,0.0832,0.0832
6,NtUserMsgWaitForMultipleObjectsEx,214,0.107,18.9285,0.0884509
6,b2Vec2::b2Vec2,27,0.0135,2.073,0.0767778
6,b2InvSqrt,17,0.0085,1.0913,0.0641941
6,b2ParticleSystem::AddContact,17,0.0085,1.4761,0.0868294
6,NtQueryInformationThread,15,0.0075,1.2274,0.0818267
6,b2ParticleSystem::InsideBoundsEnumerator::GetNext,10,0.005,0.6036,0.06036
6,operator<,10,0.005,0.8323,0.08323
6,_RTC_CheckStackVars,9,0.0045,0.737,0.0818889
6,b2ParticleSystem::SolveDamping,9,0.0045,0.6186,0.0687333
6,operator-,9,0.0045,0.7185,0.0798333
6,b2Min<float>,8,0.004,0.5086,0.063575
6,b2EdgeShape::RayCast,7,0.0035,0.5268,0.0752571
6,b2ParticleSystem::FindContacts_Reference,6,0.003,0.4084,0.0680667
6,b2Vec2::operator-=,5,0.0025,0.4148,0.08296
6,sqrtf,5,0.0025,0.4029,0.08058
6,b2ParticleSystem::SolveCollision,5,0.0025,0.3444,0.06888
6,b2ParticleContact::SetNormal,4,0.002,0.2888,0.0722
6,std::less<void>::operator()<b2ParticleSystem::Proxy &b2ParticleSystem::Proxy &>,4,0.002,0.3074,0.07685
6,operator*,4,0.002,0.4007,0.100175
6,std::_Debug_lt_pred<std::less<void> &b2ParticleSystem::Proxy &b2ParticleSystem::Proxy &0>,4,0.002,0.2926,0.07315
6,b2ParticleContact::GetIndexB,3,0.0015,0.2428,0.0809333
6,b2Dot,3,0.0015,0.2556,0.0852
6,b2Vec2::operator+=,3,0.0015,0.2406,0.0802
6,NtGdiGetDCDword,3,0.0015,0.2226,0.0742
6,b2EdgeShape::ComputeDistance,3,0.0015,0.1754,0.0584667
6,NtUserGetDC,3,0.0015,0.2834,0.0944667
6,b2Max<float>,3,0.0015,0.184,0.0613333
6,NtUserGetMessage,3,0.0015,0.2443,0.0814333
6,b2ParticleSystem::SolvePressure,3,0.0015,0.1935,0.0645
6,computeTag,3,0.0015,0.3164,0.105467
6,b2ParticleContact::GetIndexA,3,0.0015,0.205,0.0683333
6,`b2ParticleSystem::SolveCollision'::`2'::SolveCollisionCallback::ReportFixtureAndParticle,2,0.001,0.0876,0.0438
6,b2ChainShape::ComputeDistance,2,0.001,0.1366,0.0683
6,b2Vec2::Length,2,0.001,0.1532,0.0766
6,b2ParticleSystem::UpdateProxies_Reference,2,0.001,0.1665,0.08325
6,`b2ParticleSystem::UpdateBodyContacts'::`2'::UpdateBodyContactsCallback::ReportFixtureAndParticle,2,0.001,0.1573,0.07865
6,ILT+16680(_RTC_CheckStackVars),2,0.001,0.2079,0.10395
6,ZwWaitForSingleObject,2,0.001,0.1458,0.0729
6,std::move<b2ParticleSystem::Proxy &>,2,0.001,0.1144,0.0572
6,b2ParticleSystem::ComputeAABB,2,0.001,0.1582,0.0791
6,NtUserSetClassLongPtr,2,0.001,0.175,0.0875
6,b2ParticleSystem::ComputeWeight,2,0.001,0.1403,0.07015
6,b2GrowableBuffer<b2ParticleContact>::Append,2,0.001,0.1638,0.0819
6,NtUserSetWindowPos,2,0.001,0.158,0.079
6,glutGetWindow,2,0.001,0.149,0.0745
6,NtUserGetIconInfo,2,0.001,0.1981,0.09905
6,std::less<void>::operator()<b2ParticleSystem::Proxy const &unsigned int const &>,1,0.0005,0.0483,0.0483
6,IsWindow,1,0.0005,0.0598,0.0598
6,ZwSetEvent,1,0.0005,0.0449,0.0449
6,b2Vec2::b2Vec2,1,0.0005,0.0609,0.0609
6,std::_Partition_by_median_guess_unchecked<b2ParticleSystem::Proxy *std::less<void> >,1,0.0005,0.0568,0.0568
6,NtUserSetTimer,1,0.0005,0.0785,0.0785
6,fghDisplayMenuBox,1,0.0005,0.0817,0.0817
6,NtUserGetKeyState,1,0.0005,0.0666,0.0666
6,b2ParticleContact::GetWeight,1,0.0005,0.1252,0.1252
6,b2ChainShape::GetChildEdge,1,0.0005,0.1034,0.1034
6,NtUserMessageCall,1,0.0005,0.0769,0.0769
6,b2Mul,1,0.0005,0.0374,0.0374
6,b2ParticleContact::SetWeight,1,0.0005,0.1324,0.1324
6,RtlQueryPerformanceCounter,1,0.0005,0.0624,0.0624
6,gluOrtho2D,1,0.0005,0.068,0.068
6,b2ParticleSystem::Solve,1,0.0005,0.0974,0.0974
6,operator<,1,0.0005,0.1003,0.1003
6,ILT+4565(??0b2ShapeQEAAXZ),1,0.0005,0.0369,0.0369
6,NtUserPeekMessage,1,0.0005,0.0476,0.0476
6,b2Min,1,0.0005,0.0444,0.0444
6,GetClientRect,1,0.0005,0.0977,0.0977
6,std::_Prev_iter<b2ParticleSystem::Proxy *>,1,0.0005,0.0764,0.0764
6,glutBitmapLength,1,0.0005,0.0687,0.0687
6,computeRelativeTag,1,0.0005,0.0937,0.0937
6,b2MulT,1,0.0005,0.068,0.068
6,NtUserCreateWindowEx,1,0.0005,0.0626,0.0626
6,NtUserFindExistingCursorIcon,1,0.0005,0.1403,0.1403
6,b2Vec2::Normalize,1,0.0005,0.0929,0.0929
6,b2ParticleSystem::SolveLifetimes,1,0.0005,0.0733,0.0733
6,ILT+12485(??0b2Vec2QEAAMMZ),1,0.0005,0.0702,0.0702
6,b2ChainShape::RayCast,1,0.0005,0.0552,0.0552
6,NtDelayExecution,1,0.0005,0.0725,0.0725
6,operator<,1,0.0005,0.0756,0.0756
6,b2Fixture::ComputeDistance,1,0.0005,0.1053,0.1053
6,b2MulT,1,0.0005,0.0562,0.0562
6,NtUserReleaseDC,1,0.0005,0.0573,0.0573
6,NtAlpcSendWaitReceivePort,1,0.0005,0.1014,0.1014
6,std::_Adl_verify_range<b2ParticleSystem::Proxy *b2ParticleSystem::Proxy *>,1,0.0005,0.061,0.061
6,std::_Insertion_sort_unchecked<b2ParticleSystem::Proxy *std::less<void> >,1,0.0005,0.1235,0.1235
6,operator+,1,0.0005,0.0473,0.0473
6,b2ParticleSystem::LimitVelocity,1,0.0005,0.0515,0.0515
6,b2Vec2::operator-,1,0.0005,0.1043,0.1043
6,RtlEnterCriticalSection,1,0.0005,0.0826,0.0826
6,NtUserSetImeOwnerWindow,1,0.0005,0.0741,0.0741
6,NtUserCreateEmptyCursorObject,1,0.0005,0.0597,0.0597
6,fgEnumWindows,1,0.0005,0.0994,0.0994
7,NtUserMsgWaitForMultipleObjectsEx,213,0.1065,17.0694,0.080138
7,NtUserGetMessage,40,0.02,3.7352,0.09338
7,b2ParticleSystem::AddContact,22,0.011,1.9964,0.0907455
7,b2Vec2::b2Vec2,19,0.0095,1.1601,0.0610579
7,b2InvSqrt,15,0.0075,1.1335,0.0755667
7,operator<,13,0.0065,0.7773,0.0597923
7,NtQueryInformationThread,11,0.0055,0.903,0.0820909
7,b2ParticleSystem::InsideBoundsEnumerator::GetNext,10,0.005,0.5999,0.05999
7,computeTag,9,0.0045,0.7953,0.0883667
7,operator-,9,0.0045,0.6177,0.0686333
7,NtUserPeekMessage,7,0.0035,0.6394,0.0913429
7,std::_Debug_lt_pred<std::less<void> &b2ParticleSystem::Proxy &b2ParticleSystem::Proxy &0>,7,0.0035,0.6129,0.0875571
7,b2ParticleSystem::SolveDamping,7,0.0035,0.6634,0.0947714
7,b2ParticleContact::GetWeight,6,0.003,0.3153,0.05255
7,b2ParticleSystem::UpdateProxies_Reference,6,0.003,0.4379,0.0729833
7,b2Dot,6,0.003,0.4158,0.0693
7,`b2ParticleSystem::SolveCollision'::`2'::SolveCollisionCallback::ReportFixtureAndParticle,5,0.0025,0.3646,0.07292
7,b2ParticleSystem::ComputeWeight,5,0.0025,0.3076,0.06152
7,operator*,5,0.0025,0.3233,0.06466
7,b2ParticleSystem::FindContacts_Reference,5,0.0025,0.3467,0.06934
7,b2EdgeShape::ComputeDistance,4,0.002,0.2793,0.069825
7,`b2ParticleSystem::UpdateBodyContacts'::`2'::UpdateBodyContactsCallback::ReportFixtureAndParticle,4,0.002,0.2473,0.061825
7,std::less<void>::operator()<b2ParticleSystem::Proxy &b2ParticleSystem::Proxy &>,4,0.002,0.2721,0.068025
7,NtUserSetCursor,4,0.002,0.309,0.07725
7,b2EdgeShape::RayCast,4,0.002,0.2834,0.07085
7,_RTC_CheckStackVars,4,0.002,0.3121,0.078025
7,std::_Insertion_sort_unchecked<b2ParticleSystem::Proxy *std::less<void> >,3,0.0015,0.2237,0.0745667
7,b2ParticleSystem::SolveCollision,3,0.0015,0.2548,0.0849333
7,b2ParticleContact::SetNormal,3,0.0015,0.2105,0.0701667
7,sqrtf,3,0.0015,0.204,0.068
7,b2Mul,3,0.0015,0.1658,0.0552667
7,b2GrowableBuffer<b2ParticleContact>::Append,2,0.001,0.205,0.1025
7,std::_Prev_iter<b2ParticleSystem::Proxy *>,2,0.001,0.1366,0.0683
7,b2EdgeShape::b2EdgeShape,2,0.001,0.086,0.043
7,b2Min<float>,2,0.001,0.1071,0.05355
7,ZwWaitForSingleObject,2,0.001,0.2064,0.1032
7,computeRelativeTag,1,0.0005,0.1055,0.1055
7,b2Max<float>,1,0.0005,0.0701,0.0701
7,b2ChainShape::RayCast,1,0.0005,0.0726,0.0726
7,b2ParticleContact::GetIndexA,1,0.0005,0.0387,0.0387
7,b2ChainShape::GetChildEdge,1,0.0005,0.0463,0.0463
7,b2ParticleSystem::SolveGravity,1,0.0005,0.0449,0.0449
7,b2ParticleSystem::SolvePressure,1,0.0005,0.0781,0.0781
7,NtDelayExecution,1,0.0005,0.0759,0.0759
7,operator+,1,0.0005,0.0382,0.0382
7,b2MulT,1,0.0005,0.0534,0.0534
7,fghRedrawWindow,1,0.0005,0.0781,0.0781
7,b2Vec2::Set,1,0.0005,0.1255,0.1255
7,b2Max,1,0.0005,0.0454,0.0454
7,`b2ParticleSystem::SolveCollision'::`2'::SolveCollisionCallback::ShouldCollide,1,0.0005,0.0885,0.0885
7,b2Vec2::operator-=,1,0.0005,0.1028,0.1028
7,b2ParticleSystem::ComputeAABB,1,0.0005,0.0424,0.0424
7,b2ParticleContact::GetIndexB,1,0.0005,0.0773,0.0773
7,b2ParticleContact::SetWeight,1,0.0005,0.0673,0.0673
7,b2ChainShape::ComputeDistance,1,0.0005,0.0337,0.0337
7,b2ParticleSystem::GetInsideBoundsEnumerator,1,0.0005,0.0718,0.0718
7,ILT+12040(??MYA_NAEBUProxyb2ParticleSystem,1,0.0005,0.0391,0.0391
7,b2Vec2::operator+=,1,0.0005,0.0461,0.0461
7,b2GrowableBuffer<b2ParticleContact>::operator[],1,0.0005,0.0907,0.0907
7,std::_Next_iter<b2ParticleSystem::Proxy *>,1,0.0005,0.1292,0.1292
7,b2Vec2::b2Vec2,1,0.0005,0.0543,0.0543
7,NtUserFindExistingCursorIcon,1,0.0005,0.0647,0.0647
7,b2GrowableBuffer<b2ParticleContact>::SetCount,1,0.0005,0.0834,0.0834
7,b2Vec2::Normalize,1,0.0005,0.0343,0.0343
7,b2ParticleContact::SetFlags,1,0.0005,0.1557,0.1557
7,ILT+21685(?SetIndicesb2ParticleContactQEAAXHHZ),1,0.0005,0.0881,0.0881
7,std::_Partition_by_median_guess_unchecked<b2ParticleSystem::Proxy *std::less<void> >,1,0.0005,0.0813,0.0813
8,NtUserMsgWaitForMultipleObjectsEx,429,0.2145,61.8368,0.144142
8,ZwWaitForSingleObject,20,0.01,2.3938,0.11969
8,NtQueryInformationThread,15,0.0075,1.1524,0.0768267
8,b2CollidePolygons,3,0.0015,0.3823,0.127433
8,NtUserReleaseDC,2,0.001,0.213,0.1065
8,b2Contact::Update,2,0.001,0.1872,0.0936
8,NtUserSelectPalette,2,0.001,0.0968,0.0484
8,NtUserCreateWindowEx,2,0.001,0.1572,0.0786
8,b2Vec2::b2Vec2,2,0.001,0.2351,0.11755
8,fabs,1,0.0005,0.0447,0.0447
8,RtlQueryPerformanceCounter,1,0.0005,0.201,0.201
8,b2ParticleSystem::InsideBoundsEnumerator::GetNext,1,0.0005,0.152,0.152
8,std::swap<b2ParticleSystem::Proxy0>,1,0.0005,0.0529,0.0529
8,std::forward<int &>,1,0.0005,0.1233,0.1233
8,NtGdiGetDCDword,1,0.0005,0.0575,0.0575
8,ILT+1525(??0b2Vec2QEAAXZ),1,0.0005,0.2241,0.2241
8,glutBitmapCharacter,1,0.0005,0.0996,0.0996
8,NtUserShowWindow,1,0.0005,0.1749,0.1749
8,std::_Guess_median_unchecked<int *std::_Ref_fn<`anonymous namespace'::ExpirationTimeComparator> >,1,0.0005,0.1384,0.1384
8,GLUI_Master_Object::get_viewport_area,1,0.0005,0.2455,0.2455
8,NtUserMessageCall,1,0.0005,0.0529,0.0529
8,NtDelayExecution,1,0.0005,0.0622,0.0622
8,b2ContactManager::Collide,1,0.0005,0.2134,0.2134
8,std::_Get_unwrapped<b2ParticleSystem::Proxy const * const &>,1,0.0005,0.1782,0.1782
8,b2Vec2::operator-,1,0.0005,0.1743,0.1743
8,RtlGetCurrentServiceSessionId,1,0.0005,0.0851,0.0851
8,GetClientRect,1,0.0005,0.1216,0.1216
8,fgPlatformSetWindow,1,0.0005,0.057,0.057
8,b2QueryCallback::b2QueryCallback,1,0.0005,0.1577,0.1577
8,NtUserCreateEmptyCursorObject,1,0.0005,0.0607,0.0607
8,NtUserPeekMessage,1,0.0005,0.085,0.085
8,NtQueryValueKey,1,0.0005,0.0699,0.0699
8,NtQueryVirtualMemory,1,0.0005,0.0398,0.0398
8,_RTC_CheckStackVars,1,0.0005,0.1215,0.1215
8,b2ParticleSystem::UpdateContacts,1,0.0005,0.1286,0.1286
8,NtUserGetDC,1,0.0005,0.1028,0.1028
8,NtGdiDeleteObjectApp,1,0.0005,0.0556,0.0556
8,NtGdiGetRandomRgn,1,0.0005,0.0501,0.0501
8,glutBitmapString,1,0.0005,0.0527,0.0527
8,std::_Lockit::_Lockit,1,0.0005,0.1469,0.1469
8,NtUserSetCursorIconDataEx,1,0.0005,0.0556,0.0556
8,NtUserGetKeyState,1,0.0005,0.054,0.054
9,NtUserMsgWaitForMultipleObjectsEx,437,0.2185,62.3122,0.142591
9,NtQueryInformationThread,10,0.005,0.7192,0.07192
9,NtUserGetMessage,7,0.0035,0.525,0.075
9,ZwWaitForSingleObject,6,0.003,0.4276,0.0712667
9,NtUserSetCursor,4,0.002,0.3028,0.0757
9,NtUserSetClassLongPtr,4,0.002,0.2938,0.07345
9,b2Vec2::Normalize,3,0.0015,0.4344,0.1448
9,NtUserPeekMessage,3,0.0015,0.1761,0.0587
9,`anonymous namespace'::ExpirationTimeComparator::operator(),3,0.0015,0.3565,0.118833
9,operator-,3,0.0015,0.3494,0.116467
9,b2ParticleSystem::UpdateProxies_Reference,2,0.001,0.4352,0.2176
9,std::_Partition_by_median_guess_unchecked<b2ParticleSystem::Proxy *std::less<void> >,2,0.001,0.3847,0.19235
9,Sandbox::Step,2,0.001,0.1007,0.05035
9,std::less<void>::operator()<b2ParticleSystem::Proxy &b2ParticleSystem::Proxy &>,2,0.001,0.3215,0.16075
9,b2FindMaxSeparation,1,0.0005,0.2466,0.2466
9,b2Vec2::operator-,1,0.0005,0.0654,0.0654
9,b2Max<int>,1,0.0005,0.1313,0.1313
9,glutBitmapCharacter,1,0.0005,0.0589,0.0589
9,std::move<b2ParticleSystem::Proxy &>,1,0.0005,0.1416,0.1416
9,std::_Prev_iter<b2ParticleSystem::Proxy *>,1,0.0005,0.163,0.163
9,NtGdiGetTransform,1,0.0005,0.0778,0.0778
9,b2Fixture::GetShape,1,0.0005,0.1845,0.1845
9,b2ParticleSystem::InsideBoundsEnumerator::InsideBoundsEnumerator,1,0.0005,0.1614,0.1614
9,`vector constructor iterator',1,0.0005,0.1071,0.1071
9,NtUserGetIconInfo,1,0.0005,0.0557,0.0557
9,b2PrismaticJoint::SolveVelocityConstraints,1,0.0005,0.1688,0.1688
9,b2World::SetAllowSleeping,1,0.0005,0.2231,0.2231
9,b2CollidePolygons,1,0.0005,0.1661,0.1661
9,b2MulT,1,0.0005,0.0872,0.0872
9,std::_Pass_fn<std::less<void>0>,1,0.0005,0.0884,0.0884
9,b2PolygonShape::RayCast,1,0.0005,0.1536,0.1536
9,NtUserFindExistingCursorIcon,1,0.0005,0.0673,0.0673
9,b2Min,1,0.0005,0.0674,0.0674
9,std::_Insertion_sort_unchecked<int *std::_Ref_fn<`anonymous namespace'::ExpirationTimeComparator> >,1,0.0005,0.2069,0.2069
9,b2Distance,1,0.0005,0.1347,0.1347
9,b2PolygonShape::ComputeDistance,1,0.0005,0.172,0.172
9,b2ClipSegmentToLine,1,0.0005,0.0946,0.0946
9,glutBitmapString,1,0.0005,0.0559,0.0559
9,ZwSetEvent,1,0.0005,0.0929,0.0929
9,b2GrowableBuffer<b2ParticleContact>::operator[],1,0.0005,0.1759,0.1759
9,b2Vec2::b2Vec2,1,0.0005,0.2355,0.2355
9,std::_Insertion_sort_unchecked<b2ParticleSystem::Proxy *std::less<void> >,1,0.0005,0.1666,0.1666
9,GetClientRect,1,0.0005,0.0905,0.0905
9,operator<,1,0.0005,0.1025,0.1025
9,b2Transform::b2Transform,1,0.0005,0.0513,0.0513
10,NtUserMsgWaitForMultipleObjectsEx,428,0.214,60.2005,0.140655
10,ZwWaitForSingleObject,12,0.006,1.0149,0.084575
10,NtQueryInformationThread,9,0.0045,0.6956,0.0772889
10,NtUserPeekMessage,5,0.0025,0.4794,0.09588
10,NtUserSetClassLongPtr,5,0.0025,0.3403,0.06806
10,`anonymous namespace'::ExpirationTimeComparator::operator(),3,0.0015,0.4359,0.1453
10,b2Fixture::GetBody,3,0.0015,0.4416,0.1472
10,operator<,3,0.0015,0.3468,0.1156
10,b2Contact::GetFixtureA,3,0.0015,0.4667,0.155567
10,b2FindMaxSeparation,3,0.0015,0.4519,0.150633
10,NtUserSetCursor,3,0.0015,0.2719,0.0906333
10,NtUserWindowFromDC,3,0.0015,0.2097,0.0699
10,b2InvSqrt,2,0.001,0.2164,0.1082
10,b2TestOverlap,2,0.001,0.2585,0.12925
10,_RTC_CheckStackVars,2,0.001,0.22,0.11
10,operator-,2,0.001,0.2036,0.1018
10,NtUserFindExistingCursorIcon,2,0.001,0.1455,0.07275
10,b2ParticleSystem::InsideBoundsEnumerator::GetNext,2,0.001,0.1667,0.08335
10,NtUserGetMessage,2,0.001,0.1426,0.0713
10,std::_Pass_fn<std::less<void>0>,1,0.0005,0.1097,0.1097
10,std::_Debug_lt_pred<std::less<void> &b2ParticleSystem::Proxy &b2ParticleSystem::Proxy &0>,1,0.0005,0.1094,0.1094
10,sqrtf,1,0.0005,0.1501,0.1501
10,b2FixtureParticleQueryCallback::ReportFixture,1,0.0005,0.1834,0.1834
10,b2Contact::Update,1,0.0005,0.1434,0.1434
10,b2ContactManager::Collide,1,0.0005,0.0746,0.0746
10,Mtxlock,1,0.0005,0.0722,0.0722
10,b2Max,1,0.0005,0.0742,0.0742
10,std::_Get_unwrapped<b2ParticleSystem::Proxy * const &>,1,0.0005,0.2022,0.2022
10,b2Vec2::Length,1,0.0005,0.0852,0.0852
10,operator<,1,0.0005,0.0952,0.0952
10,b2CollidePolygons,1,0.0005,0.1372,0.1372
10,`b2ParticleSystem::UpdateBodyContacts'::`2'::UpdateBodyContactsCallback::ReportFixtureAndParticle,1,0.0005,0.1034,0.1034
10,glClear,1,0.0005,0.1012,0.1012
10,NtGdiGetDCDword,1,0.0005,0.0631,0.0631
10,RtlFindCharInUnicodeString,1,0.0005,0.0345,0.0345
10,b2Max<float>,1,0.0005,0.0681,0.0681
10,operator<,1,0.0005,0.1552,0.1552
10,std::sort<b2ParticleSystem::Proxy *std::less<void> >,1,0.0005,0.1727,0.1727
10,b2Vec2::Set,1,0.0005,0.0325,0.0325
10,b2GrowableStack<int256>::Pop,1,0.0005,0.0466,0.0466
10,std::next<b2ParticleSystem::Proxy const *>,1,0.0005,0.0821,0.0821
10,std::_Tree_unchecked_const_iterator<std::_Tree_val<std::_Tree_simple_types<b2ParticleHandle const *> >std::_Iterator_base12>::operator++,1,0.0005,0.0653,0.0653
10,RtlFindActivationContextSectionString,1,0.0005,0.0337,0.0337
10,operator+,1,0.0005,0.1407,0.1407
10,b2Vec2::operator-,1,0.0005,0.0776,0.0776
10,glutBitmapCharacter,1,0.0005,0.0819,0.0819
10,fghCheckMenuStatus,1,0.0005,0.0556,0.0556
10,b2Vec2::b2Vec2,1,0.0005,0.0593,0.0593
10,b2GrowableStack<int256>::Push,1,0.0005,0.1112,0.1112
11,NtUserMsgWaitForMultipleObjectsEx,431,0.2155,55.6973,0.129228
11,ZwWaitForSingleObject,11,0.0055,0.5476,0.0497818
11,NtQueryInformationThread,7,0.0035,0.4239,0.0605571
11,std::_Debug_lt_pred<std::less<void> &b2ParticleSystem::Proxy &b2ParticleSystem::Proxy &0>,5,0.0025,0.7972,0.15944
11,NtUserGetMessage,4,0.002,0.3853,0.096325
11,operator-,4,0.002,0.562,0.1405
11,_RTC_CheckStackVars,4,0.002,0.337,0.08425
11,NtUserSetClassLongPtr,4,0.002,0.3385,0.084625
11,NtUserPeekMessage,3,0.0015,0.3168,0.1056
11,operator<,3,0.0015,0.4525,0.150833
11,`anonymous namespace'::ExpirationTimeComparator::operator(),2,0.001,0.3312,0.1656
11,b2PolygonShape::RayCast,2,0.001,0.2224,0.1112
11,b2ParticleSystem::ComputeAABB,2,0.001,0.2378,0.1189
11,NtUserSetCursor,2,0.001,0.2136,0.1068
11,b2Vec2::b2Vec2,2,0.001,0.208,0.104
11,std::less<void>::operator()<b2ParticleSystem::Proxy &b2ParticleSystem::Proxy &>,2,0.001,0.2873,0.14365
11,RtlGetExtendedContextLength2,2,0.001,0.0722,0.0361
11,b2Transform::b2Transform,1,0.0005,0.1483,0.1483
11,std::_Prev_iter<b2ParticleSystem::Proxy *>,1,0.0005,0.0659,0.0659
11,b2ParticleSystem::ComputeWeight,1,0.0005,0.0672,0.0672
11,b2World::SetAllowSleeping,1,0.0005,0.1418,0.1418
11,std::_Tree_unchecked_const_iterator<std::_Tree_val<std::_Tree_simple_types<b2ParticleHandle const *> >std::_Iterator_base12>::operator++,1,0.0005,0.0378,0.0378
11,std::_Sort_unchecked<int *std::_Ref_fn<`anonymous namespace'::ExpirationTimeComparator> >,1,0.0005,0.1408,0.1408
11,glClear,1,0.0005,0.0899,0.0899
11,computeTag,1,0.0005,0.1471,0.1471
11,b2Vec2::operator+=,1,0.0005,0.0759,0.0759
11,std::_Ref_fn<`anonymous namespace'::ExpirationTimeComparator>::operator()<int &int &>,1,0.0005,0.1077,0.1077
11,b2ParticleSystem::AddContact,1,0.0005,0.0708,0.0708
11,b2ParticleSystem::InsideBoundsEnumerator::GetNext,1,0.0005,0.0869,0.0869
11,computeRelativeTag,1,0.0005,0.1362,0.1362
11,std::_Tree_val<std::_Tree_simple_types<b2ParticleHandle const *> >::_Min,1,0.0005,0.0661,0.0661
11,b2Dot,1,0.0005,0.0633,0.0633
11,SetEvent,1,0.0005,0.0721,0.0721
11,TestMain::Resize,1,0.0005,0.0787,0.0787
11,b2ParticleSystem::LifetimeToExpirationTime,1,0.0005,0.1442,0.1442
11,std::_Prev_iter<int *>,1,0.0005,0.0999,0.0999
11,SE_GetProcAddressForCaller,1,0.0005,0.0362,0.0362
11,b2ParticleSystem::SolveDamping,1,0.0005,0.1267,0.1267
11,b2World::Step,1,0.0005,0.0512,0.0512
11,b2ParticleSystem::FindContacts_Reference,1,0.0005,0.085,0.085
11,Sandbox::Step,1,0.0005,0.1628,0.1628
11,ILT+8845(??Yb2Vec2QEAAXAEBU0Z),1,0.0005,0.1124,0.1124
11,NtUserFindExistingCursorIcon,1,0.0005,0.09,0.09
11,glPixelStorei,1,0.0005,0.0734,0.0734
12,NtUserMsgWaitForMultipleObjectsEx,354,0.177,41.4053,0.116964
12,NtUserGetMessage,23,0.0115,3.0544,0.1328
12,b2ParticleSystem::AddContact,11,0.0055,0.841,0.0764545
12,NtQueryInformationThread,11,0.0055,0.714,0.0649091
12,std::less<void>::operator()<b2ParticleSystem::Proxy &b2ParticleSystem::Proxy &>,9,0.0045,1.3865,0.154056
12,b2ParticleSystem::SolvePressure,6,0.003,0.3933,0.06555
12,b2ParticleSystem::SolveDamping,5,0.0025,0.3831,0.07662
12,operator<,5,0.0025,0.4579,0.09158
12,b2ParticleContact::GetIndexB,4,0.002,0.2583,0.064575
12,b2InvSqrt,4,0.002,0.2659,0.066475
12,b2ParticleContact::GetWeight,4,0.002,0.2818,0.07045
12,b2ParticleSystem::FindContacts_Reference,4,0.002,0.2535,0.063375
12,operator*,3,0.0015,0.2308,0.0769333
12,operator-,3,0.0015,0.2119,0.0706333
12,b2Vec2::operator+=,3,0.0015,0.2269,0.0756333
12,std::_Debug_lt_pred<std::less<void> &b2ParticleSystem::Proxy &b2ParticleSystem::Proxy &0>,3,0.0015,0.3283,0.109433
12,`anonymous namespace'::ExpirationTimeComparator::operator(),2,0.001,0.4158,0.2079
12,b2Dot,2,0.001,0.0809,0.04045
12,computeRelativeTag,2,0.001,0.2144,0.1072
12,GLUI_Master_Object::get_viewport_area,2,0.001,0.1764,0.0882
12,b2Vec2::b2Vec2,2,0.001,0.1,0.05
12,b2ParticleSystem::SolveCollision,2,0.001,0.1174,0.0587
12,_RTC_CheckStackVars,2,0.001,0.1986,0.0993
12,b2Vec2::b2Vec2,2,0.001,0.2356,0.1178
12,b2ParticleContact::SetNormal,2,0.001,0.1572,0.0786
12,std::swap<b2ParticleSystem::Proxy0>,2,0.001,0.2051,0.10255
12,b2ParticleSystem::ComputeWeight,2,0.001,0.2279,0.11395
12,b2Rot::b2Rot,2,0.001,0.1161,0.05805
12,`b2ParticleSystem::UpdateBodyContacts'::`2'::UpdateBodyContactsCallback::ReportFixtureAndParticle,2,0.001,0.166,0.083
12,b2ParticleSystem::InsideBoundsEnumerator::GetNext,2,0.001,0.1287,0.06435
12,std::_Ref_fn<`anonymous namespace'::ExpirationTimeComparator>::operator()<int &int &>,2,0.001,0.3616,0.1808
12,b2Max<float>,2,0.001,0.1178,0.0589
12,b2Vec2::operator-=,1,0.0005,0.037,0.037
12,b2ParticleSystem::UpdateProxies_Reference,1,0.0005,0.0811,0.0811
12,std::move<b2ParticleSystem::Proxy &>,1,0.0005,0.1717,0.1717
12,computeTag,1,0.0005,0.1145,0.1145
